x-axis,1,2
second,Ampere,Volt
-100.0000E-06,+1.0534999967E+00,-627.5005341E-03
-99.8000E-06,+1.0378749967E+00,-940.0005341E-03
-99.6000E-06,+1.0534999967E+00,-940.0005341E-03
-99.4000E-06,+1.0378749967E+00,-940.0005341E-03
-99.2000E-06,+1.0378749967E+00,-940.0005341E-03
-99.0000E-06,+1.0534999967E+00,-1.2525005341E+00
-98.8000E-06,+1.0378749967E+00,-940.0005341E-03
-98.6000E-06,+1.0378749967E+00,-940.0005341E-03
-98.4000E-06,+1.0222499967E+00,-940.0005341E-03
-98.2000E-06,+1.0222499967E+00,-940.0005341E-03
-98.0000E-06,+1.0222499967E+00,-940.0005341E-03
-97.8000E-06,+1.0222499967E+00,-627.5005341E-03
-97.6000E-06,+1.0222499967E+00,-940.0005341E-03
-97.4000E-06,+1.0222499967E+00,-940.0005341E-03
-97.2000E-06,+1.0222499967E+00,-940.0005341E-03
-97.0000E-06,+1.0222499967E+00,-627.5005341E-03
-96.8000E-06,+1.0222499967E+00,-1.2525005341E+00
-96.6000E-06,+1.0222499967E+00,-940.0005341E-03
-96.4000E-06,+1.0066249967E+00,-940.0005341E-03
-96.2000E-06,+1.0222499967E+00,-940.0005341E-03
-96.0000E-06,+1.0222499967E+00,-940.0005341E-03
-95.8000E-06,+990.9999967E-03,-940.0005341E-03
-95.6000E-06,+1.0066249967E+00,-940.0005341E-03
-95.4000E-06,+1.0066249967E+00,-627.5005341E-03
-95.2000E-06,+990.9999967E-03,-940.0005341E-03
-95.0000E-06,+1.0066249967E+00,-940.0005341E-03
-94.8000E-06,+1.0066249967E+00,-627.5005341E-03
-94.6000E-06,+990.9999967E-03,-940.0005341E-03
-94.4000E-06,+990.9999967E-03,-940.0005341E-03
-94.2000E-06,+990.9999967E-03,-627.5005341E-03
-94.0000E-06,+990.9999967E-03,-940.0005341E-03
-93.8000E-06,+990.9999967E-03,-940.0005341E-03
-93.6000E-06,+990.9999967E-03,-627.5005341E-03
-93.4000E-06,+959.7499967E-03,-940.0005341E-03
-93.2000E-06,+975.3749967E-03,-627.5005341E-03
-93.0000E-06,+975.3749967E-03,-940.0005341E-03
-92.8000E-06,+959.7499967E-03,-627.5005341E-03
-92.6000E-06,+959.7499967E-03,-940.0005341E-03
-92.4000E-06,+959.7499967E-03,-940.0005341E-03
-92.2000E-06,+959.7499967E-03,-940.0005341E-03
-92.0000E-06,+959.7499967E-03,-627.5005341E-03
-91.8000E-06,+944.1249967E-03,-627.5005341E-03
-91.6000E-06,+944.1249967E-03,-627.5005341E-03
-91.4000E-06,+944.1249967E-03,-627.5005341E-03
-91.2000E-06,+944.1249967E-03,-940.0005341E-03
-91.0000E-06,+959.7499967E-03,-627.5005341E-03
-90.8000E-06,+944.1249967E-03,-940.0005341E-03
-90.6000E-06,+944.1249967E-03,-627.5005341E-03
-90.4000E-06,+928.4999967E-03,-940.0005341E-03
-90.2000E-06,+928.4999967E-03,-940.0005341E-03
-90.0000E-06,+928.4999967E-03,-627.5005341E-03
-89.8000E-06,+928.4999967E-03,-627.5005341E-03
-89.6000E-06,+944.1249967E-03,-627.5005341E-03
-89.4000E-06,+928.4999967E-03,-940.0005341E-03
-89.2000E-06,+912.8749967E-03,-627.5005341E-03
-89.0000E-06,+912.8749967E-03,-627.5005341E-03
-88.8000E-06,+912.8749967E-03,-940.0005341E-03
-88.6000E-06,+912.8749967E-03,-940.0005341E-03
-88.4000E-06,+912.8749967E-03,-940.0005341E-03
-88.2000E-06,+912.8749967E-03,-940.0005341E-03
-88.0000E-06,+912.8749967E-03,-627.5005341E-03
-87.8000E-06,+912.8749967E-03,-940.0005341E-03
-87.6000E-06,+912.8749967E-03,-940.0005341E-03
-87.4000E-06,+897.2499967E-03,-940.0005341E-03
-87.2000E-06,+881.6249967E-03,-1.2525005341E+00
-87.0000E-06,+897.2499967E-03,-940.0005341E-03
-86.8000E-06,+912.8749967E-03,-627.5005341E-03
-86.6000E-06,+897.2499967E-03,-940.0005341E-03
-86.4000E-06,+897.2499967E-03,-627.5005341E-03
-86.2000E-06,+897.2499967E-03,-940.0005341E-03
-86.0000E-06,+881.6249967E-03,-627.5005341E-03
-85.8000E-06,+897.2499967E-03,-940.0005341E-03
-85.6000E-06,+865.9999967E-03,-627.5005341E-03
-85.4000E-06,+881.6249967E-03,-940.0005341E-03
-85.2000E-06,+865.9999967E-03,-940.0005341E-03
-85.0000E-06,+865.9999967E-03,-627.5005341E-03
-84.8000E-06,+865.9999967E-03,-940.0005341E-03
-84.6000E-06,+865.9999967E-03,-940.0005341E-03
-84.4000E-06,+850.3749967E-03,-940.0005341E-03
-84.2000E-06,+850.3749967E-03,-627.5005341E-03
-84.0000E-06,+865.9999967E-03,-940.0005341E-03
-83.8000E-06,+850.3749967E-03,-627.5005341E-03
-83.6000E-06,+850.3749967E-03,-627.5005341E-03
-83.4000E-06,+850.3749967E-03,-940.0005341E-03
-83.2000E-06,+834.7499967E-03,-627.5005341E-03
-83.0000E-06,+834.7499967E-03,-940.0005341E-03
-82.8000E-06,+834.7499967E-03,-627.5005341E-03
-82.6000E-06,+834.7499967E-03,-627.5005341E-03
-82.4000E-06,+834.7499967E-03,-627.5005341E-03
-82.2000E-06,+819.1249967E-03,-940.0005341E-03
-82.0000E-06,+834.7499967E-03,-627.5005341E-03
-81.8000E-06,+819.1249967E-03,-627.5005341E-03
-81.6000E-06,+819.1249967E-03,-940.0005341E-03
-81.4000E-06,+819.1249967E-03,-940.0005341E-03
-81.2000E-06,+819.1249967E-03,-627.5005341E-03
-81.0000E-06,+834.7499967E-03,-940.0005341E-03
-80.8000E-06,+819.1249967E-03,-627.5005341E-03
-80.6000E-06,+803.4999967E-03,-940.0005341E-03
-80.4000E-06,+803.4999967E-03,-940.0005341E-03
-80.2000E-06,+803.4999967E-03,-1.2525005341E+00
-80.0000E-06,+803.4999967E-03,-940.0005341E-03
-79.8000E-06,+803.4999967E-03,-940.0005341E-03
-79.6000E-06,+787.8749967E-03,-627.5005341E-03
-79.4000E-06,+803.4999967E-03,-627.5005341E-03
-79.2000E-06,+787.8749967E-03,-940.0005341E-03
-79.0000E-06,+787.8749967E-03,-627.5005341E-03
-78.8000E-06,+787.8749967E-03,-627.5005341E-03
-78.6000E-06,+772.2499967E-03,-940.0005341E-03
-78.4000E-06,+772.2499967E-03,-627.5005341E-03
-78.2000E-06,+772.2499967E-03,-940.0005341E-03
-78.0000E-06,+772.2499967E-03,-627.5005341E-03
-77.8000E-06,+772.2499967E-03,-940.0005341E-03
-77.6000E-06,+772.2499967E-03,-627.5005341E-03
-77.4000E-06,+756.6249967E-03,-627.5005341E-03
-77.2000E-06,+756.6249967E-03,-940.0005341E-03
-77.0000E-06,+756.6249967E-03,-627.5005341E-03
-76.8000E-06,+772.2499967E-03,-627.5005341E-03
-76.6000E-06,+756.6249967E-03,-627.5005341E-03
-76.4000E-06,+740.9999967E-03,-627.5005341E-03
-76.2000E-06,+756.6249967E-03,-627.5005341E-03
-76.0000E-06,+756.6249967E-03,-627.5005341E-03
-75.8000E-06,+740.9999967E-03,-940.0005341E-03
-75.6000E-06,+740.9999967E-03,-627.5005341E-03
-75.4000E-06,+740.9999967E-03,-2.5005341E-03
-75.2000E-06,+725.3749967E-03,+1.2474994660E+00
-75.0000E-06,+709.7499967E-03,+4.0599994660E+00
-74.8000E-06,+709.7499967E-03,+7.1849994659E+00
-74.6000E-06,+740.9999967E-03,+9.0599994659E+00
-74.4000E-06,+709.7499967E-03,+9.6849994659E+00
-74.2000E-06,+709.7499967E-03,+8.7474994659E+00
-74.0000E-06,+709.7499967E-03,+7.1849994659E+00
-73.8000E-06,+709.7499967E-03,+5.6224994659E+00
-73.6000E-06,+694.1249967E-03,+4.0599994659E+00
-73.4000E-06,+709.7499967E-03,+3.7474994659E+00
-73.2000E-06,+694.1249967E-03,+3.7474994659E+00
-73.0000E-06,+694.1249967E-03,+4.3724994659E+00
-72.8000E-06,+694.1249967E-03,+4.9974994659E+00
-72.6000E-06,+678.4999967E-03,+6.2474994659E+00
-72.4000E-06,+678.4999967E-03,+6.8724994659E+00
-72.2000E-06,+678.4999967E-03,+7.4974994659E+00
-72.0000E-06,+647.2499967E-03,+7.4974994659E+00
-71.8000E-06,+678.4999967E-03,+6.8724994659E+00
-71.6000E-06,+678.4999967E-03,+6.5599994659E+00
-71.4000E-06,+662.8749967E-03,+6.5599994659E+00
-71.2000E-06,+662.8749967E-03,+6.2474994659E+00
-71.0000E-06,+647.2499967E-03,+6.2474994659E+00
-70.8000E-06,+662.8749967E-03,+5.9349994659E+00
-70.6000E-06,+647.2499967E-03,+6.2474994659E+00
-70.4000E-06,+647.2499967E-03,+6.5599994659E+00
-70.2000E-06,+647.2499967E-03,+6.5599994659E+00
-70.0000E-06,+647.2499967E-03,+6.8724994659E+00
-69.8000E-06,+647.2499967E-03,+7.1849994659E+00
-69.6000E-06,+647.2499967E-03,+7.1849994659E+00
-69.4000E-06,+631.6249967E-03,+6.8724994659E+00
-69.2000E-06,+631.6249967E-03,+6.5599994659E+00
-69.0000E-06,+615.9999967E-03,+6.8724994659E+00
-68.8000E-06,+615.9999967E-03,+6.5599994659E+00
-68.6000E-06,+631.6249967E-03,+6.8724994659E+00
-68.4000E-06,+615.9999967E-03,+7.1849994659E+00
-68.2000E-06,+615.9999967E-03,+6.8724994659E+00
-68.0000E-06,+615.9999967E-03,+7.1849994659E+00
-67.8000E-06,+615.9999967E-03,+7.1849994659E+00
-67.6000E-06,+615.9999967E-03,+7.1849994659E+00
-67.4000E-06,+600.3749967E-03,+7.1849994659E+00
-67.2000E-06,+600.3749967E-03,+7.1849994659E+00
-67.0000E-06,+600.3749967E-03,+7.1849994659E+00
-66.8000E-06,+600.3749967E-03,+7.1849994659E+00
-66.6000E-06,+600.3749967E-03,+6.8724994659E+00
-66.4000E-06,+600.3749967E-03,+7.1849994659E+00
-66.2000E-06,+584.7499967E-03,+7.1849994659E+00
-66.0000E-06,+569.1249967E-03,+7.4974994659E+00
-65.8000E-06,+569.1249967E-03,+7.4974994659E+00
-65.6000E-06,+584.7499967E-03,+7.4974994659E+00
-65.4000E-06,+569.1249967E-03,+7.4974994659E+00
-65.2000E-06,+569.1249967E-03,+7.4974994659E+00
-65.0000E-06,+569.1249967E-03,+7.4974994659E+00
-64.8000E-06,+569.1249967E-03,+7.4974994659E+00
-64.6000E-06,+569.1249967E-03,+7.4974994659E+00
-64.4000E-06,+553.4999967E-03,+7.4974994659E+00
-64.2000E-06,+569.1249967E-03,+7.4974994659E+00
-64.0000E-06,+569.1249967E-03,+7.1849994659E+00
-63.8000E-06,+569.1249967E-03,+7.1849994659E+00
-63.6000E-06,+522.2499967E-03,+7.1849994660E+00
-63.4000E-06,+553.4999967E-03,+19.9974994660E+00
-63.2000E-06,+537.8749967E-03,+24.9974994659E+00
-63.0000E-06,+522.2499967E-03,+25.9349994659E+00
-62.8000E-06,+522.2499967E-03,+25.9349994659E+00
-62.6000E-06,+522.2499967E-03,+26.2474994659E+00
-62.4000E-06,+522.2499967E-03,+25.9349994659E+00
-62.2000E-06,+522.2499967E-03,+25.9349994659E+00
-62.0000E-06,+522.2499967E-03,+25.9349994659E+00
-61.8000E-06,+522.2499967E-03,+25.9349994659E+00
-61.6000E-06,+522.2499967E-03,+25.9349994659E+00
-61.4000E-06,+522.2499967E-03,+25.9349994659E+00
-61.2000E-06,+522.2499967E-03,+25.9349994659E+00
-61.0000E-06,+522.2499967E-03,+25.9349994659E+00
-60.8000E-06,+522.2499967E-03,+25.9349994659E+00
-60.6000E-06,+506.6249967E-03,+25.9349994659E+00
-60.4000E-06,+522.2499967E-03,+25.6224994659E+00
-60.2000E-06,+522.2499967E-03,+25.9349994659E+00
-60.0000E-06,+522.2499967E-03,+25.9349994659E+00
-59.8000E-06,+522.2499967E-03,+25.6224994659E+00
-59.6000E-06,+506.6249967E-03,+25.9349994659E+00
-59.4000E-06,+506.6249967E-03,+25.9349994659E+00
-59.2000E-06,+522.2499967E-03,+25.9349994659E+00
-59.0000E-06,+522.2499967E-03,+25.6224994659E+00
-58.8000E-06,+522.2499967E-03,+25.9349994659E+00
-58.6000E-06,+522.2499967E-03,+25.9349994659E+00
-58.4000E-06,+522.2499967E-03,+25.9349994659E+00
-58.2000E-06,+522.2499967E-03,+25.9349994659E+00
-58.0000E-06,+522.2499967E-03,+25.6224994659E+00
-57.8000E-06,+522.2499967E-03,+25.6224994659E+00
-57.6000E-06,+522.2499967E-03,+25.6224994659E+00
-57.4000E-06,+522.2499967E-03,+25.6224994659E+00
-57.2000E-06,+522.2499967E-03,+25.9349994659E+00
-57.0000E-06,+537.8749967E-03,+25.9349994659E+00
-56.8000E-06,+537.8749967E-03,+25.9349994659E+00
-56.6000E-06,+537.8749967E-03,+25.9349994659E+00
-56.4000E-06,+537.8749967E-03,+25.6224994659E+00
-56.2000E-06,+569.1249967E-03,+25.6224994659E+00
-56.0000E-06,+537.8749967E-03,+25.9349994659E+00
-55.8000E-06,+553.4999967E-03,+25.6224994659E+00
-55.6000E-06,+569.1249967E-03,+25.6224994659E+00
-55.4000E-06,+569.1249967E-03,+25.9349994659E+00
-55.2000E-06,+569.1249967E-03,+25.9349994659E+00
-55.0000E-06,+569.1249967E-03,+25.9349994659E+00
-54.8000E-06,+569.1249967E-03,+25.6224994659E+00
-54.6000E-06,+584.7499967E-03,+25.6224994659E+00
-54.4000E-06,+584.7499967E-03,+25.9349994659E+00
-54.2000E-06,+600.3749967E-03,+25.9349994659E+00
-54.0000E-06,+584.7499967E-03,+25.6224994659E+00
-53.8000E-06,+600.3749967E-03,+25.9349994659E+00
-53.6000E-06,+600.3749967E-03,+25.9349994659E+00
-53.4000E-06,+600.3749967E-03,+25.3099994659E+00
-53.2000E-06,+615.9999967E-03,+25.6224994659E+00
-53.0000E-06,+615.9999967E-03,+25.9349994659E+00
-52.8000E-06,+615.9999967E-03,+25.9349994659E+00
-52.6000E-06,+615.9999967E-03,+25.9349994659E+00
-52.4000E-06,+631.6249967E-03,+25.9349994659E+00
-52.2000E-06,+631.6249967E-03,+25.6224994659E+00
-52.0000E-06,+631.6249967E-03,+25.6224994659E+00
-51.8000E-06,+631.6249967E-03,+25.9349994659E+00
-51.6000E-06,+647.2499967E-03,+25.6224994659E+00
-51.4000E-06,+631.6249967E-03,+25.6224994659E+00
-51.2000E-06,+647.2499967E-03,+25.9349994659E+00
-51.0000E-06,+647.2499967E-03,+25.9349994659E+00
-50.8000E-06,+647.2499967E-03,+25.9349994659E+00
-50.6000E-06,+678.4999967E-03,+25.9349994659E+00
-50.4000E-06,+678.4999967E-03,+25.6224994659E+00
-50.2000E-06,+678.4999967E-03,+25.9349994659E+00
-50.0000E-06,+678.4999967E-03,+25.9349994659E+00
-49.8000E-06,+694.1249967E-03,+25.6224994659E+00
-49.6000E-06,+694.1249967E-03,+25.6224994659E+00
-49.4000E-06,+709.7499967E-03,+25.6224994659E+00
-49.2000E-06,+709.7499967E-03,+25.6224994659E+00
-49.0000E-06,+709.7499967E-03,+25.3099994659E+00
-48.8000E-06,+740.9999967E-03,+25.9349994659E+00
-48.6000E-06,+740.9999967E-03,+25.6224994659E+00
-48.4000E-06,+756.6249967E-03,+25.9349994659E+00
-48.2000E-06,+740.9999967E-03,+25.9349994659E+00
-48.0000E-06,+756.6249967E-03,+25.9349994659E+00
-47.8000E-06,+772.2499967E-03,+25.6224994659E+00
-47.6000E-06,+772.2499967E-03,+25.6224994659E+00
-47.4000E-06,+772.2499967E-03,+25.9349994659E+00
-47.2000E-06,+787.8749967E-03,+25.6224994659E+00
-47.0000E-06,+787.8749967E-03,+25.9349994659E+00
-46.8000E-06,+787.8749967E-03,+25.9349994659E+00
-46.6000E-06,+787.8749967E-03,+25.6224994659E+00
-46.4000E-06,+803.4999967E-03,+25.9349994659E+00
-46.2000E-06,+803.4999967E-03,+25.6224994659E+00
-46.0000E-06,+834.7499967E-03,+25.9349994659E+00
-45.8000E-06,+834.7499967E-03,+25.9349994659E+00
-45.6000E-06,+834.7499967E-03,+25.6224994659E+00
-45.4000E-06,+850.3749967E-03,+25.9349994659E+00
-45.2000E-06,+850.3749967E-03,+25.9349994659E+00
-45.0000E-06,+865.9999967E-03,+25.9349994659E+00
-44.8000E-06,+865.9999967E-03,+25.9349994659E+00
-44.6000E-06,+881.6249967E-03,+25.6224994659E+00
-44.4000E-06,+897.2499967E-03,+25.3099994659E+00
-44.2000E-06,+897.2499967E-03,+25.6224994659E+00
-44.0000E-06,+912.8749967E-03,+25.6224994659E+00
-43.8000E-06,+912.8749967E-03,+25.9349994659E+00
-43.6000E-06,+912.8749967E-03,+25.6224994659E+00
-43.4000E-06,+928.4999967E-03,+25.9349994659E+00
-43.2000E-06,+928.4999967E-03,+25.6224994659E+00
-43.0000E-06,+928.4999967E-03,+25.6224994659E+00
-42.8000E-06,+944.1249967E-03,+25.6224994659E+00
-42.6000E-06,+959.7499967E-03,+25.6224994659E+00
-42.4000E-06,+990.9999967E-03,+25.9349994659E+00
-42.2000E-06,+959.7499967E-03,+25.6224994659E+00
-42.0000E-06,+1.0066249967E+00,+25.6224994659E+00
-41.8000E-06,+1.0066249967E+00,+25.6224994659E+00
-41.6000E-06,+1.0222499967E+00,+25.9349994659E+00
-41.4000E-06,+1.0222499967E+00,+25.9349994659E+00
-41.2000E-06,+1.0378749967E+00,+22.4974994659E+00
-41.0000E-06,+1.0222499967E+00,-1.5650005341E+00
-40.8000E-06,+1.0222499967E+00,-1.2525005341E+00
-40.6000E-06,+1.0222499967E+00,-940.0005341E-03
-40.4000E-06,+1.0066249967E+00,-940.0005341E-03
-40.2000E-06,+1.0066249967E+00,-940.0005341E-03
-40.0000E-06,+1.0222499967E+00,-1.2525005341E+00
-39.8000E-06,+1.0066249967E+00,-940.0005341E-03
-39.6000E-06,+990.9999967E-03,-940.0005341E-03
-39.4000E-06,+1.0066249967E+00,-940.0005341E-03
-39.2000E-06,+990.9999967E-03,-940.0005341E-03
-39.0000E-06,+1.0066249967E+00,-940.0005341E-03
-38.8000E-06,+1.0066249967E+00,-1.2525005341E+00
-38.6000E-06,+990.9999967E-03,-940.0005341E-03
-38.4000E-06,+990.9999967E-03,-627.5005341E-03
-38.2000E-06,+1.0066249967E+00,-940.0005341E-03
-38.0000E-06,+990.9999967E-03,-940.0005341E-03
-37.8000E-06,+975.3749967E-03,-940.0005341E-03
-37.6000E-06,+990.9999967E-03,-940.0005341E-03
-37.4000E-06,+990.9999967E-03,-627.5005341E-03
-37.2000E-06,+990.9999967E-03,-940.0005341E-03
-37.0000E-06,+975.3749967E-03,-940.0005341E-03
-36.8000E-06,+990.9999967E-03,-940.0005341E-03
-36.6000E-06,+975.3749967E-03,-627.5005341E-03
-36.4000E-06,+959.7499967E-03,-940.0005341E-03
-36.2000E-06,+975.3749967E-03,-627.5005341E-03
-36.0000E-06,+959.7499967E-03,-940.0005341E-03
-35.8000E-06,+959.7499967E-03,-627.5005341E-03
-35.6000E-06,+959.7499967E-03,-940.0005341E-03
-35.4000E-06,+959.7499967E-03,-940.0005341E-03
-35.2000E-06,+959.7499967E-03,-940.0005341E-03
-35.0000E-06,+959.7499967E-03,-940.0005341E-03
-34.8000E-06,+959.7499967E-03,-940.0005341E-03
-34.6000E-06,+944.1249967E-03,-1.2525005341E+00
-34.4000E-06,+944.1249967E-03,-940.0005341E-03
-34.2000E-06,+944.1249967E-03,-940.0005341E-03
-34.0000E-06,+944.1249967E-03,-940.0005341E-03
